provincia,es_anonima,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente,fecha_ingreso
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1681487469684721
0.64,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2978723404255319,0.16895715440582051
0.76,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.16895715440582051
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.16895715440582051
0.12,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.16895715440582051
0.0,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.5,0.16666666666666666,0.2989329562254933,0.16895715440582051
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.16976556184316896
0.24,0.5,0.3793103448275862,0.06666666666666667,0.25,0.21171171171171171,0.5,0.0,0.2989329562254933,0.16976556184316896
0.48,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.851063829787234,0.16976556184316896
0.96,0.0,0.3793103448275862,1.0,0.25,0.02252252252252252,0.8636363636363636,0.6666666666666666,0.2989329562254933,0.16976556184316896
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.16976556184316896
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.16976556184316896
0.0,0.0,0.3793103448275862,0.8666666666666667,0.0,0.0990990990990991,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.16976556184316896
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.17057396928051738
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.17057396928051738
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.4772727272727273,0.16666666666666666,0.2989329562254933,0.17057396928051738
0.0,0.5,0.41379310344827586,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.17057396928051738
0.24,0.0,0.3793103448275862,1.0,0.25,0.9729729729729729,0.4318181818181818,0.16666666666666666,0.6382978723404256,0.17057396928051738
0.8,0.0,0.3793103448275862,1.0,0.8333333333333333,0.6396396396396397,0.8636363636363636,0.0,0.2989329562254933,0.1713823767178658
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.09090909090909091,0.0,0.3191489361702128,0.17219078415521422
0.2,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.09090909090909091,0.0,0.2989329562254933,0.17219078415521422
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17219078415521422
0.92,0.5,0.8275862068965517,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.17219078415521422
0.8,0.0,0.3793103448275862,1.0,0.8333333333333333,0.7882882882882882,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17299919159256263
0.56,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.17299919159256263
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.17380759902991105
0.8,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17380759902991105
0.8,0.0,0.3793103448275862,1.0,0.8333333333333333,0.7882882882882882,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17380759902991105
0.84,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.17380759902991105
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.09090909090909091,0.0,0.2989329562254933,0.17380759902991105
0.84,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.17380759902991105
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17380759902991105
0.52,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17380759902991105
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17380759902991105
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1746160064672595
0.0,0.0,0.3793103448275862,1.0,0.0,0.7297297297297297,0.4318181818181818,0.16666666666666666,0.5,0.1746160064672595
0.0,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.1746160064672595
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.29545454545454547,0.16666666666666666,0.2989329562254933,0.1746160064672595
0.16,0.0,0.3793103448275862,0.06666666666666667,0.16666666666666666,0.16216216216216217,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1746160064672595
0.24,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1746160064672595
0.24,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1746160064672595
0.48,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.4772727272727273,1.0,0.2989329562254933,0.17542441390460792
0.0,0.0,0.3793103448275862,0.06666666666666667,0.0,0.5135135135135135,0.09090909090909091,0.0,0.2989329562254933,0.17542441390460792
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.17542441390460792
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.75,0.2989329562254933,0.17623282134195634
0.0,0.0,0.3793103448275862,1.0,0.0,0.2747747747747748,0.4090909090909091,0.16666666666666666,0.44680851063829785,0.17623282134195634
0.0,0.0,0.3793103448275862,1.0,0.0,0.49099099099099097,0.8636363636363636,0.0,0.2989329562254933,0.17623282134195634
0.0,0.0,0.3793103448275862,1.0,0.0,0.49099099099099097,0.8636363636363636,0.0,0.6914893617021276,0.17623282134195634
0.48,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.17623282134195634
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17704122877930475
0.0,0.0,0.3793103448275862,1.0,0.0,0.3333333333333333,0.8636363636363636,0.0,0.2989329562254933,0.17704122877930475
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17704122877930475
0.48,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17704122877930475
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.6914893617021276,0.17704122877930475
0.96,0.0,0.3793103448275862,0.06666666666666667,0.16666666666666666,0.16216216216216217,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17704122877930475
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.17704122877930475
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17704122877930475
0.96,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.0,0.425531914893617,0.17784963621665317
0.36,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17784963621665317
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.17784963621665317
0.0,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17784963621665317
0.48,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17865804365400162
0.48,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.5,0.17946645109135004
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.29545454545454547,0.16666666666666666,0.4787234042553191,0.17946645109135004
0.48,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.17946645109135004
0.0,0.0,0.3793103448275862,0.06666666666666667,0.0,0.7252252252252253,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17946645109135004
0.0,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.17946645109135004
0.92,0.0,0.3793103448275862,1.0,0.9583333333333333,0.36036036036036034,0.8636363636363636,0.0,0.2989329562254933,0.17946645109135004
0.56,0.0,0.3793103448275862,0.06666666666666667,0.5833333333333333,0.5405405405405406,0.29545454545454547,0.0,0.2989329562254933,0.18027485852869846
0.92,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18027485852869846
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18027485852869846
0.24,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.18027485852869846
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.75,0.2989329562254933,0.18108326596604687
0.24,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18108326596604687
0.96,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18108326596604687
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18108326596604687
0.64,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1818916734033953
0.08,0.0,0.3793103448275862,0.06666666666666667,0.08333333333333333,0.6306306306306306,0.09090909090909091,0.16666666666666666,0.2989329562254933,0.1818916734033953
0.92,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.4318181818181818,0.16666666666666666,0.40425531914893614,0.1818916734033953
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1827000808407437
0.96,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1827000808407437
0.96,0.0,0.3793103448275862,0.06666666666666667,0.0,0.11261261261261261,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1827000808407437
0.52,0.0,0.3793103448275862,1.0,0.5416666666666666,0.5945945945945946,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1827000808407437
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1827000808407437
0.12,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1827000808407437
0.72,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.18350848827809216
0.4,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18350848827809216
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.5531914893617021,0.18350848827809216
0.36,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.18431689571544058
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18431689571544058
0.0,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18431689571544058
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.5,1.0,0.2989329562254933,0.18431689571544058
0.8,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18431689571544058
0.96,0.0,0.3793103448275862,0.06666666666666667,0.0,0.11261261261261261,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.185125303152789
0.24,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.1859337105901374
0.0,0.0,0.3793103448275862,0.06666666666666667,0.0,0.11261261261261261,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1859337105901374
0.36,0.0,0.3793103448275862,0.06666666666666667,0.375,0.6846846846846847,0.09090909090909091,0.0,0.2989329562254933,0.1859337105901374
0.24,0.0,0.3793103448275862,0.06666666666666667,0.25,0.21171171171171171,0.5,0.16666666666666666,0.2989329562254933,0.1859337105901374
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18674211802748583
0.96,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18674211802748583
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18674211802748583
0.48,0.0,0.3793103448275862,1.0,0.5,0.43243243243243246,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18674211802748583
0.16,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18674211802748583
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18674211802748583
0.36,0.0,0.3793103448275862,0.06666666666666667,0.375,0.7837837837837838,0.09090909090909091,0.16666666666666666,0.2989329562254933,0.18755052546483428
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.1883589329021827
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1883589329021827
0.12,0.0,0.3793103448275862,1.0,0.125,0.1891891891891892,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1883589329021827
0.6,0.0,0.3793103448275862,1.0,0.625,0.24324324324324323,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1883589329021827
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.1883589329021827
0.8,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1883589329021827
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1883589329021827
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.1883589329021827
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.5319148936170213,0.18916734033953111
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.3723404255319149,0.18916734033953111
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.18916734033953111
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.18916734033953111
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18997574777687953
0.36,0.0,0.3793103448275862,1.0,0.375,0.5675675675675675,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18997574777687953
0.12,0.5,0.06896551724137931,1.0,1.0,0.9729729729729729,0.29545454545454547,1.0,0.2989329562254933,0.18997574777687953
0.0,0.0,0.3793103448275862,1.0,0.0,0.17117117117117117,0.8636363636363636,0.16666666666666666,0.4148936170212766,0.18997574777687953
1.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.18997574777687953
0.48,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18997574777687953
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18997574777687953
0.16,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.18997574777687953
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19078415521422795
0.8,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.7446808510638298,0.19078415521422795
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.19078415521422795
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.1915925626515764
0.0,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.5,0.16666666666666666,0.2989329562254933,0.1915925626515764
0.0,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.29545454545454547,0.0,0.2989329562254933,0.1915925626515764
0.8,0.0,0.3793103448275862,0.06666666666666667,0.8333333333333333,0.34234234234234234,0.29545454545454547,0.16666666666666666,0.851063829787234,0.1915925626515764
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1915925626515764
0.08,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19240097008892482
0.96,0.0,0.3793103448275862,0.06666666666666667,0.0,0.7567567567567568,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.19240097008892482
0.16,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.19240097008892482
0.0,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.4772727272727273,0.16666666666666666,0.6382978723404256,0.19240097008892482
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.19240097008892482
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19240097008892482
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19240097008892482
0.56,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.7272727272727273,0.16666666666666666,0.4574468085106383,0.19320937752627323
0.8,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.19401778496362165
0.0,0.0,0.3793103448275862,0.2,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.19401778496362165
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19401778496362165
0.8,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19401778496362165
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19401778496362165
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19401778496362165
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.19401778496362165
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19401778496362165
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19401778496362165
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19482619240097007
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19482619240097007
0.0,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.022727272727272728,0.16666666666666666,0.3191489361702128,0.19482619240097007
0.52,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19482619240097007
0.96,0.0,0.3793103448275862,1.0,0.3333333333333333,0.2882882882882883,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.19482619240097007
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.29545454545454547,0.16666666666666666,0.4787234042553191,0.19482619240097007
0.96,0.0,0.06896551724137931,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19482619240097007
0.24,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1956345998383185
0.92,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1956345998383185
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1956345998383185
0.8,0.0,0.3793103448275862,0.06666666666666667,0.8333333333333333,0.6396396396396397,0.8636363636363636,0.0,0.2989329562254933,0.1956345998383185
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19644300727566694
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19644300727566694
0.96,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.19644300727566694
0.0,0.5,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.19644300727566694
0.0,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.19644300727566694
0.0,0.0,0.3793103448275862,1.0,0.0,0.28378378378378377,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.19644300727566694
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.19725141471301536
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.19805982215036377
0.92,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.6170212765957447,0.19805982215036377
0.2,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.3191489361702128,0.19805982215036377
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.1988682295877122
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1988682295877122
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1988682295877122
0.96,0.0,0.3793103448275862,1.0,0.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1996766370250606
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1996766370250606
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.1996766370250606
0.0,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.1996766370250606
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.20048504446240906
0.24,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.20048504446240906
0.48,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.20048504446240906
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.20048504446240906
0.24,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.20048504446240906
0.24,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.20048504446240906
0.8,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.20129345189975748
0.24,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.20129345189975748
0.96,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.2021018593371059
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.2021018593371059
0.52,0.0,0.3793103448275862,1.0,0.3333333333333333,0.0,0.5,0.16666666666666666,0.2989329562254933,0.2021018593371059
0.0,0.0,0.06896551724137931,0.06666666666666667,0.0,0.13513513513513514,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.2021018593371059
0.36,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.5,0.16666666666666666,0.3191489361702128,0.2029102667744543
0.84,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.4772727272727273,0.16666666666666666,0.6595744680851063,0.2029102667744543
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.4318181818181818,1.0,0.3191489361702128,0.20371867421180273
0.68,0.0,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.20371867421180273
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.16666666666666666,0.2989329562254933,0.20371867421180273
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.4318181818181818,1.0,0.3723404255319149,0.20371867421180273
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.4318181818181818,0.16666666666666666,0.4787234042553191,0.20371867421180273
0.0,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.5,0.0,0.3723404255319149,0.20452708164915115
0.52,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,0.0,0.2989329562254933,0.2053354890864996
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.206143896523848
0.0,0.0,0.3793103448275862,0.06666666666666667,1.0,0.9729729729729729,0.11363636363636365,0.16666666666666666,0.2989329562254933,0.20695230396119643
0.96,0.5,0.3793103448275862,1.0,1.0,0.9729729729729729,0.8636363636363636,1.0,0.2989329562254933,0.20695230396119643
